name;essround;edition;proddate;idno;cntry;dweight;pspwght;pweight;anweight;prob;stratum;psu;trstprl;trstlgl;trstplc;trstplt;trstprt;rlgdnase;gndr;agea;edlvdse
ESS10SCe03_1;10;03.янв;02.11.2023;31833;SE;1;1.1564288;0.3734804;0.4319035;0.00072224496;2557;24701;8;8;8;8;8;6666;1;39;12
ESS10SCe03_1;10;03.янв;02.11.2023;31852;SE;1;0.45377767;0.3734804;0.16947708;0.00072224496;2558;26167;8;7;8;6;5;6666;1;76;2
ESS10SCe03_1;10;03.янв;02.11.2023;31854;SE;1;0.56276417;0.3734804;0.21018139;0.00072224496;2557;24351;8;10;8;5;5;6666;1;86;18
ESS10SCe03_1;10;03.янв;02.11.2023;31887;SE;1;0.5187619;0.3734804;0.1937474;0.00072224496;2564;26596;2;3;7;3;5;2;1;62;12
ESS10SCe03_1;10;03.янв;02.11.2023;31890;SE;1;1.6068177;0.3734804;0.60011494;0.00072224496;2557;24770;3;7;9;2;0;6666;1;31;7
ESS10SCe03_1;10;03.янв;02.11.2023;31910;SE;1;1.6756226;0.3734804;0.62581223;0.00072224496;2560;25582;3;0;10;0;0;6666;1;33;7
ESS10SCe03_1;10;03.янв;02.11.2023;31952;SE;1;0.5785348;0.3734804;0.21607141;0.00072224496;2557;24566;8;5;8;6;7;9;2;56;7
ESS10SCe03_1;10;03.янв;02.11.2023;32014;SE;1;1.0924375;0.3734804;0.40800402;0.00072224496;2560;25571;4;5;5;2;4;6666;2;32;10
ESS10SCe03_1;10;03.янв;02.11.2023;32094;SE;1;0.5785348;0.3734804;0.21607141;0.00072224496;2557;24536;1;4;4;0;0;6666;2;59;7
ESS10SCe03_1;10;03.янв;02.11.2023;32156;SE;1;1.4731821;0.3734804;0.55020463;0.00072224496;2561;25927;7;7;4;4;3;6666;1;52;7
ESS10SCe03_1;10;03.янв;02.11.2023;32158;SE;1;0.49096784;0.3734804;0.18336686;0.00072224496;2558;25049;6;3;8;6;7;2;2;69;3
ESS10SCe03_1;10;03.янв;02.11.2023;32173;SE;1;0.58705235;0.3734804;0.21925256;0.00072224496;2561;25684;2;8;9;1;1;2;2;58;9
ESS10SCe03_1;10;03.янв;02.11.2023;32180;SE;1;1.4039301;0.3734804;0.5243404;0.00072224496;2558;26212;7;7;8;4;2;6666;2;52;6
ESS10SCe03_1;10;03.янв;02.11.2023;32187;SE;1;1.4518075;0.3734804;0.54222167;0.00072224496;2557;24634;5;5;2;1;3;6666;1;47;4
ESS10SCe03_1;10;03.янв;02.11.2023;32226;SE;1;0.5187619;0.3734804;0.1937474;0.00072224496;2564;26519;8;9;9;6;7;6666;1;74;17
ESS10SCe03_1;10;03.янв;02.11.2023;32230;SE;1;1.4799622;0.3734804;0.5527369;0.00072224496;2562;26391;7;3;7;2;2;6666;1;54;9
ESS10SCe03_1;10;03.янв;02.11.2023;32259;SE;1;0.5355712;0.3734804;0.20002536;0.00072224496;2562;26357;7;7;6;5;5;2;2;80;2
ESS10SCe03_1;10;03.янв;02.11.2023;32287;SE;1;0.7595822;0.3734804;0.28368908;0.00072224496;2561;25650;6;6;6;2;2;6666;1;88;4
ESS10SCe03_1;10;03.янв;02.11.2023;32306;SE;1;0.7595822;0.3734804;0.28368908;0.00072224496;2561;25662;6;7;7;5;5;6666;1;74;8
ESS10SCe03_1;10;03.янв;02.11.2023;32322;SE;1;1.6403708;0.3734804;0.6126464;0.00072224496;2559;25247;4;2;4;4;4;6666;2;18;3
ESS10SCe03_1;10;03.янв;02.11.2023;32326;SE;1;1.6403708;0.3734804;0.6126464;0.00072224496;2559;25302;5;4;3;5;5;6666;2;22;3
ESS10SCe03_1;10;03.янв;02.11.2023;32433;SE;1;1.5666697;0.3734804;0.58512044;0.00072224496;2560;25569;8;8;10;8;8;2;2;36;9
ESS10SCe03_1;10;03.янв;02.11.2023;32491;SE;1;0.69952786;0.3734804;0.26125994;0.00072224496;2558;26236;8;8;7;2;3;2;1;89;10
ESS10SCe03_1;10;03.янв;02.11.2023;32492;SE;1;0.7595822;0.3734804;0.28368908;0.00072224496;2561;25767;3;5;5;2;3;2;1;76;4
ESS10SCe03_1;10;03.янв;02.11.2023;32495;SE;1;1.665556;0.3734804;0.62205255;0.00072224496;2560;25636;10;8;9;6;7;3;2;18;3
ESS10SCe03_1;10;03.янв;02.11.2023;32497;SE;1;0.58705235;0.3734804;0.21925256;0.00072224496;2561;25895;5;5;7;4;4;2;2;58;6
ESS10SCe03_1;10;03.янв;02.11.2023;32560;SE;1;0.9825822;0.3734804;0.36697522;0.00072224496;2564;26546;8;9;9;2;2;6666;2;41;17
ESS10SCe03_1;10;03.янв;02.11.2023;32561;SE;1;1.4518075;0.3734804;0.54222167;0.00072224496;2557;24678;8;8;8;5;5;6666;1;41;5
ESS10SCe03_1;10;03.янв;02.11.2023;32568;SE;1;1.0475795;0.3734804;0.39125043;0.00072224496;2557;24842;6;7;5;0;0;6666;2;19;5
ESS10SCe03_1;10;03.янв;02.11.2023;32576;SE;1;0.58705235;0.3734804;0.21925256;0.00072224496;2561;25878;3;5;5;3;2;6666;2;61;9
ESS10SCe03_1;10;03.янв;02.11.2023;32607;SE;1;0.76329887;0.3734804;0.28507718;0.00072224496;2558;26201;7;8;9;3;4;6666;2;56;16
ESS10SCe03_1;10;03.янв;02.11.2023;32620;SE;1;1.0659263;0.3734804;0.3981026;0.00072224496;2557;24734;7;6;9;6;5;6666;2;36;14
ESS10SCe03_1;10;03.янв;02.11.2023;32624;SE;1;0.5785348;0.3734804;0.21607141;0.00072224496;2557;24497;5;3;7;7;9;1;2;65;5
ESS10SCe03_1;10;03.янв;02.11.2023;32651;SE;1;0.48430294;0.3734804;0.18087766;0.00072224496;2564;26534;0;0;0;0;3;6666;2;65;3
ESS10SCe03_1;10;03.янв;02.11.2023;32677;SE;1;0.50637835;0.3734804;0.1891224;0.00072224496;2560;25444;6;6;6;6;6;6666;1;65;3
ESS10SCe03_1;10;03.янв;02.11.2023;32681;SE;1;0.81680244;0.3734804;0.3050597;0.00072224496;2557;24551;8;8;8;7;5;2;2;58;15
ESS10SCe03_1;10;03.янв;02.11.2023;32682;SE;1;0.5406385;0.3734804;0.20191789;0.00072224496;2558;26157;7;8;8;4;5;6666;2;82;9999
ESS10SCe03_1;10;03.янв;02.11.2023;32706;SE;1;2.3735561;0.3734804;0.8864767;0.00072224496;2564;26566;8;6;8;6;8;2;1;15;3
ESS10SCe03_1;10;03.янв;02.11.2023;32739;SE;1;1.5023389;0.3734804;0.56109416;0.00072224496;2557;24686;99;7;7;99;99;9999;2;999;7
ESS10SCe03_1;10;03.янв;02.11.2023;32811;SE;1;1.0659263;0.3734804;0.3981026;0.00072224496;2557;24593;7;7;7;7;8;7;2;53;14
ESS10SCe03_1;10;03.янв;02.11.2023;32823;SE;1;0.81680244;0.3734804;0.3050597;0.00072224496;2557;24397;5;5;7;4;7;2;2;77;12
ESS10SCe03_1;10;03.янв;02.11.2023;32831;SE;1;0.5478794;0.3734804;0.20462222;0.00072224496;2560;25434;7;7;8;5;6;6666;2;66;3
ESS10SCe03_1;10;03.янв;02.11.2023;32890;SE;1;2.6079965;0.3734804;0.9740356;0.00072224496;2561;25954;5;5;5;5;5;6666;1;47;3
ESS10SCe03_1;10;03.янв;02.11.2023;32903;SE;1;0.49273452;0.3734804;0.18402669;0.00072224496;2561;25900;3;2;5;3;3;6666;1;57;3
ESS10SCe03_1;10;03.янв;02.11.2023;32922;SE;1;0.50637835;0.3734804;0.1891224;0.00072224496;2560;25366;0;6;8;1;1;2;1;81;2
ESS10SCe03_1;10;03.янв;02.11.2023;32926;SE;1;1.6756226;0.3734804;0.62581223;0.00072224496;2560;25580;3;5;6;1;2;6666;1;34;7
ESS10SCe03_1;10;03.янв;02.11.2023;32944;SE;1;0.7595822;0.3734804;0.28368908;0.00072224496;2561;25855;5;0;10;5;2;6666;1;66;4
ESS10SCe03_1;10;03.янв;02.11.2023;32997;SE;1;0.9961043;0.3734804;0.37202543;0.00072224496;2558;25090;6;5;8;4;5;2;2;50;17
ESS10SCe03_1;10;03.янв;02.11.2023;33080;SE;1;1.0659263;0.3734804;0.3981026;0.00072224496;2557;24621;7;7;7;4;5;6666;2;49;13
ESS10SCe03_1;10;03.янв;02.11.2023;33092;SE;1;0.50637835;0.3734804;0.1891224;0.00072224496;2560;25424;10;2;8;1;1;6666;1;67;3
ESS10SCe03_1;10;03.янв;02.11.2023;33122;SE;1;1.0659263;0.3734804;0.3981026;0.00072224496;2557;24618;10;8;8;7;7;6666;2;49;18
ESS10SCe03_1;10;03.янв;02.11.2023;33132;SE;1;0.69952786;0.3734804;0.26125994;0.00072224496;2558;26171;8;8;7;4;7;2;1;74;7
ESS10SCe03_1;10;03.янв;02.11.2023;33138;SE;1;1.1564288;0.3734804;0.4319035;0.00072224496;2557;24683;9;8;7;7;8;6666;1;41;16
ESS10SCe03_1;10;03.янв;02.11.2023;33162;SE;1;0.9961043;0.3734804;0.37202543;0.00072224496;2558;26278;5;3;4;3;3;2;2;39;15
ESS10SCe03_1;10;03.янв;02.11.2023;33163;SE;1;1.4731821;0.3734804;0.55020463;0.00072224496;2561;25704;2;2;4;1;2;6666;1;40;7
ESS10SCe03_1;10;03.янв;02.11.2023;33166;SE;1;0.8302982;0.3734804;0.3101001;0.00072224496;2563;26507;3;0;6;3;3;2;2;20;7
ESS10SCe03_1;10;03.янв;02.11.2023;33229;SE;1;1.4039301;0.3734804;0.5243404;0.00072224496;2558;25086;7;7;7;6;6;6666;2;54;9
ESS10SCe03_1;10;03.янв;02.11.2023;33250;SE;1;1.501565;0.3734804;0.5608051;0.00072224496;2558;25128;6;4;8;5;5;6666;1;23;7
ESS10SCe03_1;10;03.янв;02.11.2023;33259;SE;1;1.5023389;0.3734804;0.56109416;0.00072224496;2557;24733;6;6;10;4;4;6666;2;36;7
ESS10SCe03_1;10;03.янв;02.11.2023;33276;SE;1;2.6445408;0.3734804;0.9876842;0.00072224496;2559;25207;6;5;8;6;5;6666;1;15;2
ESS10SCe03_1;10;03.янв;02.11.2023;33279;SE;1;0.8388983;0.3734804;0.31331208;0.00072224496;2559;25167;8;9;9;7;8;6666;2;63;16
ESS10SCe03_1;10;03.янв;02.11.2023;33286;SE;1;1.5139743;0.3734804;0.56543976;0.00072224496;2560;25546;7;9;9;7;7;6666;1;42;7
ESS10SCe03_1;10;03.янв;02.11.2023;33371;SE;1;1.1734545;0.3734804;0.43826228;0.00072224496;2561;25911;7;8;8;3;3;6666;1;54;12
ESS10SCe03_1;10;03.янв;02.11.2023;33372;SE;1;1.1115698;0.3734804;0.41514954;0.00072224496;2560;25563;5;2;5;3;3;6666;2;37;18
ESS10SCe03_1;10;03.янв;02.11.2023;33389;SE;1;0.69952786;0.3734804;0.26125994;0.00072224496;2558;25070;4;2;0;2;5;6666;1;61;4
ESS10SCe03_1;10;03.янв;02.11.2023;33416;SE;1;0.5406385;0.3734804;0.20191789;0.00072224496;2558;24872;5;5;6;4;5;3;2;82;9
ESS10SCe03_1;10;03.янв;02.11.2023;33429;SE;1;0.5710498;0.3734804;0.21327592;0.00072224496;2561;25899;9;9;8;5;7;6666;1;57;18
ESS10SCe03_1;10;03.янв;02.11.2023;33433;SE;1;0.7595822;0.3734804;0.28368908;0.00072224496;2561;25682;4;9;6;1;0;6666;1;61;4
ESS10SCe03_1;10;03.янв;02.11.2023;33442;SE;1;1.4811814;0.3734804;0.55319226;0.00072224496;2564;26619;6;5;4;4;4;6666;1;29;5
ESS10SCe03_1;10;03.янв;02.11.2023;33468;SE;1;0.573678;0.3734804;0.21425751;0.00072224496;2562;26104;5;4;4;3;3;6666;1;75;13
ESS10SCe03_1;10;03.янв;02.11.2023;33493;SE;1;0.45377767;0.3734804;0.16947708;0.00072224496;2558;24964;8;8;9;7;8;6666;1;73;2
ESS10SCe03_1;10;03.янв;02.11.2023;33510;SE;1;0.8388983;0.3734804;0.31331208;0.00072224496;2559;25262;4;9;9;6;5;6666;2;71;13
ESS10SCe03_1;10;03.янв;02.11.2023;33526;SE;1;0.74856144;0.3734804;0.27957302;0.00072224496;2557;24364;7;7;7;7;5;2;1;83;9
ESS10SCe03_1;10;03.янв;02.11.2023;33533;SE;1;1.2735432;0.3734804;0.47564346;0.00072224496;2563;26466;7;5;7;7;8;6666;1;22;7
ESS10SCe03_1;10;03.янв;02.11.2023;33556;SE;1;1.2022922;0.3734804;0.44903257;0.00072224496;2557;24815;6;5;5;5;5;6;2;25;13
ESS10SCe03_1;10;03.янв;02.11.2023;33567;SE;1;1.086598;0.3734804;0.40582308;0.00072224496;2562;26327;6;7;7;4;4;4;2;53;15
ESS10SCe03_1;10;03.янв;02.11.2023;33582;SE;1;0.49872133;0.3734804;0.18626265;0.00072224496;2559;25214;6;9;7;3;3;2;1;78;2
ESS10SCe03_1;10;03.янв;02.11.2023;33583;SE;1;0.7806153;0.3734804;0.29154453;0.00072224496;2560;25489;10;10;9;9;7;6666;1;55;8
ESS10SCe03_1;10;03.янв;02.11.2023;33644;SE;1;0.76329887;0.3734804;0.28507718;0.00072224496;2558;24907;0;0;6;0;0;2;2;999;12
ESS10SCe03_1;10;03.янв;02.11.2023;33649;SE;1;1.2658921;0.3734804;0.47278592;0.00072224496;2563;26469;7;8;8;7;7;6666;2;17;3
ESS10SCe03_1;10;03.янв;02.11.2023;33651;SE;1;1.5139743;0.3734804;0.56543976;0.00072224496;2560;25559;7;6;9;6;6;6666;1;39;7
ESS10SCe03_1;10;03.янв;02.11.2023;33662;SE;1;1.1235374;0.3734804;0.41961923;0.00072224496;2558;25137;5;5;2;4;4;6666;2;18;11
ESS10SCe03_1;10;03.янв;02.11.2023;33694;SE;1;0.58975434;0.3734804;0.2202617;0.00072224496;2562;26323;8;9;8;6;7;2;2;57;5555
ESS10SCe03_1;10;03.янв;02.11.2023;33709;SE;1;0.5710498;0.3734804;0.21327592;0.00072224496;2561;25734;5;8;9;5;5;2;1;85;15
ESS10SCe03_1;10;03.янв;02.11.2023;33722;SE;1;0.5406385;0.3734804;0.20191789;0.00072224496;2558;24892;3;5;9;1;4;2;2;71;7
ESS10SCe03_1;10;03.янв;02.11.2023;33764;SE;1;2.401801;0.3734804;0.89702564;0.00072224496;2558;24912;1;1;5;0;1;6666;1;52;3
ESS10SCe03_1;10;03.янв;02.11.2023;33782;SE;1;1.0806781;0.3734804;0.4036121;0.00072224496;2558;26268;7;9;6;5;7;2;1;54;18
ESS10SCe03_1;10;03.янв;02.11.2023;33797;SE;1;1.354357;0.3734804;0.5058258;0.00072224496;2557;24833;2;2;3;3;4;6666;1;19;17
ESS10SCe03_1;10;03.янв;02.11.2023;33802;SE;1;1.0659263;0.3734804;0.3981026;0.00072224496;2557;24602;7;8;8;7;5;2;2;51;13
ESS10SCe03_1;10;03.янв;02.11.2023;33806;SE;1;0.6473872;0.3734804;0.24178644;0.00072224496;2563;26486;5;5;5;0;3;6666;2;60;14
ESS10SCe03_1;10;03.янв;02.11.2023;33818;SE;1;0.56276417;0.3734804;0.21018139;0.00072224496;2557;24433;10;10;10;7;7;2;1;73;13
ESS10SCe03_1;10;03.янв;02.11.2023;33823;SE;1;1.1877126;0.3734804;0.44358736;0.00072224496;2559;25178;5;5;5;5;5;6666;1;53;12
ESS10SCe03_1;10;03.янв;02.11.2023;33841;SE;1;0.49872133;0.3734804;0.18626265;0.00072224496;2559;25260;5;3;6;3;2;2;1;72;2
ESS10SCe03_1;10;03.янв;02.11.2023;33860;SE;1;0.45377767;0.3734804;0.16947708;0.00072224496;2558;26241;5;5;5;5;5;6666;1;79;2
ESS10SCe03_1;10;03.янв;02.11.2023;33862;SE;1;0.74856144;0.3734804;0.27957302;0.00072224496;2557;24381;7;6;9;4;6;6666;1;80;8
ESS10SCe03_1;10;03.янв;02.11.2023;33891;SE;1;0.5785348;0.3734804;0.21607141;0.00072224496;2557;24509;9;9;9;7;8;5;2;63;9999
ESS10SCe03_1;10;03.янв;02.11.2023;33894;SE;1;0.81680244;0.3734804;0.3050597;0.00072224496;2557;24438;8;7;7;7;7;2;2;72;15
ESS10SCe03_1;10;03.янв;02.11.2023;33917;SE;1;0.49273452;0.3734804;0.18402669;0.00072224496;2561;25653;9;10;8;8;6;2;1;83;3
ESS10SCe03_1;10;03.янв;02.11.2023;33972;SE;1;1.2022922;0.3734804;0.44903257;0.00072224496;2557;24796;3;5;7;2;3;6666;2;28;12
ESS10SCe03_1;10;03.янв;02.11.2023;33990;SE;1;0.5785348;0.3734804;0.21607141;0.00072224496;2557;24545;5;7;8;0;0;6666;2;58;5
ESS10SCe03_1;10;03.янв;02.11.2023;33991;SE;1;0.69952786;0.3734804;0.26125994;0.00072224496;2558;24958;7;8;10;7;6;2;1;79;9
ESS10SCe03_1;10;03.янв;02.11.2023;33993;SE;1;1.6206791;0.3734804;0.6052919;0.00072224496;2561;26081;5;5;8;2;3;6666;2;17;3
ESS10SCe03_1;10;03.янв;02.11.2023;34003;SE;1;0.58686215;0.3734804;0.21918152;0.00072224496;2560;25486;7;8;8;4;4;6666;1;55;17
ESS10SCe03_1;10;03.янв;02.11.2023;34007;SE;1;1.6502852;0.3734804;0.6163492;0.00072224496;2559;25303;2;4;7;2;2;6666;1;22;7
ESS10SCe03_1;10;03.янв;02.11.2023;34035;SE;1;0.5355712;0.3734804;0.20002536;0.00072224496;2562;26356;7;7;9;6;6;6666;2;80;2
ESS10SCe03_1;10;03.янв;02.11.2023;34041;SE;1;0.58705235;0.3734804;0.21925256;0.00072224496;2561;25903;7;7;7;5;5;2;2;56;6
ESS10SCe03_1;10;03.янв;02.11.2023;34053;SE;1;1.0924375;0.3734804;0.40800402;0.00072224496;2560;25577;5;2;9;3;3;2;2;34;9
ESS10SCe03_1;10;03.янв;02.11.2023;34078;SE;1;0.74856144;0.3734804;0.27957302;0.00072224496;2557;24435;6;5;6;5;6;6666;1;73;4
ESS10SCe03_1;10;03.янв;02.11.2023;34103;SE;1;0.8326426;0.3734804;0.3109757;0.00072224496;2562;26378;7;7;7;3;3;6666;2;61;11
ESS10SCe03_1;10;03.янв;02.11.2023;34111;SE;1;0.5478794;0.3734804;0.20462222;0.00072224496;2560;25327;1;0;0;0;0;6666;2;74;2
ESS10SCe03_1;10;03.янв;02.11.2023;34146;SE;1;0.7806153;0.3734804;0.29154453;0.00072224496;2560;25370;10;9;10;6;6;2;1;79;9999
ESS10SCe03_1;10;03.янв;02.11.2023;34155;SE;1;1.1564288;0.3734804;0.4319035;0.00072224496;2557;24711;5;7;2;2;3;6666;1;38;14
ESS10SCe03_1;10;03.янв;02.11.2023;34162;SE;1;1.5139743;0.3734804;0.56543976;0.00072224496;2560;25511;5;6;7;4;4;6666;1;50;7
ESS10SCe03_1;10;03.янв;02.11.2023;34212;SE;1;2.6199992;0.3734804;0.97851837;0.00072224496;2562;26398;3;4;5;3;3;6666;1;47;3
ESS10SCe03_1;10;03.янв;02.11.2023;34215;SE;1;0.573678;0.3734804;0.21425751;0.00072224496;2562;26293;7;6;8;0;4;6666;1;84;14
ESS10SCe03_1;10;03.янв;02.11.2023;34224;SE;1;0.5941852;0.3734804;0.22191653;0.00072224496;2559;25259;5;0;1;4;3;2;2;74;5555
ESS10SCe03_1;10;03.янв;02.11.2023;34239;SE;1;0.9961043;0.3734804;0.37202543;0.00072224496;2558;26277;6;6;7;3;3;6666;2;41;14
ESS10SCe03_1;10;03.янв;02.11.2023;34250;SE;1;0.58705235;0.3734804;0.21925256;0.00072224496;2561;25762;5;3;6;1;2;6666;2;77;9
ESS10SCe03_1;10;03.янв;02.11.2023;34260;SE;1;0.69952786;0.3734804;0.26125994;0.00072224496;2558;26200;8;8;8;6;6;6666;1;57;8
ESS10SCe03_1;10;03.янв;02.11.2023;34264;SE;1;0.5331174;0.3734804;0.19910891;0.00072224496;2561;25771;2;2;4;1;1;2;2;76;2
ESS10SCe03_1;10;03.янв;02.11.2023;34267;SE;1;1.1734545;0.3734804;0.43826228;0.00072224496;2561;26001;4;9;10;5;3;2;1;35;18
ESS10SCe03_1;10;03.янв;02.11.2023;34293;SE;1;0.58705235;0.3734804;0.21925256;0.00072224496;2561;25882;6;4;8;3;3;6666;2;60;6
ESS10SCe03_1;10;03.янв;02.11.2023;34309;SE;1;2.612795;0.3734804;0.9758278;0.00072224496;2561;26066;10;10;10;10;10;7;1;22;2
ESS10SCe03_1;10;03.янв;02.11.2023;34313;SE;1;0.49872133;0.3734804;0.18626265;0.00072224496;2559;25250;7;8;9;5;3;6666;1;83;2
ESS10SCe03_1;10;03.янв;02.11.2023;34314;SE;1;0.7806153;0.3734804;0.29154453;0.00072224496;2560;25456;5;2;3;1;2;6666;1;63;7
ESS10SCe03_1;10;03.янв;02.11.2023;34324;SE;1;0.81680244;0.3734804;0.3050597;0.00072224496;2557;24429;2;7;8;0;0;2;2;73;11
ESS10SCe03_1;10;03.янв;02.11.2023;34360;SE;1;0.6900318;0.3734804;0.25771338;0.00072224496;2564;26589;3;5;5;0;0;6666;1;66;10
ESS10SCe03_1;10;03.янв;02.11.2023;34377;SE;1;1.1235374;0.3734804;0.41961923;0.00072224496;2558;24941;10;10;8;7;6;6666;2;26;14
ESS10SCe03_1;10;03.янв;02.11.2023;34378;SE;1;1.2022922;0.3734804;0.44903257;0.00072224496;2557;24824;6;6;4;3;5;6666;2;23;15
ESS10SCe03_1;10;03.янв;02.11.2023;34385;SE;1;0.52590096;0.3734804;0.19641371;0.00072224496;2558;24960;7;6;7;5;5;3;1;77;12
ESS10SCe03_1;10;03.янв;02.11.2023;34397;SE;1;2.612795;0.3734804;0.9758278;0.00072224496;2561;26080;6;2;0;5;4;6666;1;17;3
ESS10SCe03_1;10;03.янв;02.11.2023;34454;SE;1;1.1564288;0.3734804;0.4319035;0.00072224496;2557;24622;8;8;8;6;7;6666;1;49;12
ESS10SCe03_1;10;03.янв;02.11.2023;34457;SE;1;1.1235374;0.3734804;0.41961923;0.00072224496;2558;25109;7;7;7;6;6;3;2;34;17
ESS10SCe03_1;10;03.янв;02.11.2023;34460;SE;1;0.74856144;0.3734804;0.27957302;0.00072224496;2557;24408;6;8;8;5;4;6666;1;999;8
ESS10SCe03_1;10;03.янв;02.11.2023;34495;SE;1;0.81680244;0.3734804;0.3050597;0.00072224496;2557;24533;9;9;9;6;6;6666;2;60;13
ESS10SCe03_1;10;03.янв;02.11.2023;34520;SE;1;1.6403708;0.3734804;0.6126464;0.00072224496;2559;25249;7;4;8;7;6;2;2;15;2
ESS10SCe03_1;10;03.янв;02.11.2023;34531;SE;1;1.08162;0.3734804;0.40396386;0.00072224496;2561;25948;10;6;5;3;5;6666;2;48;14
ESS10SCe03_1;10;03.янв;02.11.2023;34534;SE;1;0.5253824;0.3734804;0.19622004;0.00072224496;2557;24457;99;4;6;2;6;2;2;69;3
ESS10SCe03_1;10;03.янв;02.11.2023;34535;SE;1;0.85177803;0.3734804;0.31812242;0.00072224496;2560;25361;7;5;8;5;5;6666;2;83;15
ESS10SCe03_1;10;03.янв;02.11.2023;34569;SE;1;0.81680244;0.3734804;0.3050597;0.00072224496;2557;24550;9;7;10;5;5;2;2;58;13
ESS10SCe03_1;10;03.янв;02.11.2023;34572;SE;1;0.81680244;0.3734804;0.3050597;0.00072224496;2557;24409;99;8;8;3;3;6666;2;76;14
ESS10SCe03_1;10;03.янв;02.11.2023;34587;SE;1;0.6900318;0.3734804;0.25771338;0.00072224496;2564;26597;8;9;9;5;7;6666;1;60;8
ESS10SCe03_1;10;03.янв;02.11.2023;34701;SE;1;1.5023389;0.3734804;0.56109416;0.00072224496;2557;24655;9;6;10;4;3;6666;2;44;9
ESS10SCe03_1;10;03.янв;02.11.2023;34727;SE;1;1.6756226;0.3734804;0.62581223;0.00072224496;2560;25612;5;2;3;2;2;6666;1;27;5
ESS10SCe03_1;10;03.янв;02.11.2023;34755;SE;1;1.5244571;0.3734804;0.5693549;0.00072224496;2561;25933;5;3;5;5;5;6666;2;51;4
ESS10SCe03_1;10;03.янв;02.11.2023;34760;SE;1;0.49500233;0.3734804;0.18487367;0.00072224496;2562;26100;7;7;10;7;6;3;1;90;1
ESS10SCe03_1;10;03.янв;02.11.2023;34795;SE;1;0.82882804;0.3734804;0.30955103;0.00072224496;2561;25750;8;8;9;2;2;2;2;80;12
ESS10SCe03_1;10;03.янв;02.11.2023;34810;SE;1;1.1564288;0.3734804;0.4319035;0.00072224496;2557;24722;6;6;8;4;6;6666;1;37;18
ESS10SCe03_1;10;03.янв;02.11.2023;34816;SE;1;1.0659263;0.3734804;0.3981026;0.00072224496;2557;24629;7;5;3;5;6;6666;2;48;17
ESS10SCe03_1;10;03.янв;02.11.2023;34872;SE;1;0.48430294;0.3734804;0.18087766;0.00072224496;2564;26525;7;6;6;5;5;6666;2;70;3
ESS10SCe03_1;10;03.янв;02.11.2023;34873;SE;1;0.7595822;0.3734804;0.28368908;0.00072224496;2561;25787;8;6;8;6;3;3;1;74;9
ESS10SCe03_1;10;03.янв;02.11.2023;34909;SE;1;1.0924375;0.3734804;0.40800402;0.00072224496;2560;25621;6;6;8;5;5;2;2;24;5
ESS10SCe03_1;10;03.янв;02.11.2023;34918;SE;1;0.7806153;0.3734804;0.29154453;0.00072224496;2560;25386;7;8;9;5;5;2;1;75;9
ESS10SCe03_1;10;03.янв;02.11.2023;34958;SE;1;0.5406385;0.3734804;0.20191789;0.00072224496;2558;24908;8;8;8;4;4;6666;2;60;9
ESS10SCe03_1;10;03.янв;02.11.2023;34959;SE;1;0.5478794;0.3734804;0.20462222;0.00072224496;2560;25414;3;1;10;2;2;6666;2;69;3
ESS10SCe03_1;10;03.янв;02.11.2023;34971;SE;1;2.612795;0.3734804;0.9758278;0.00072224496;2561;26091;8;8;9;8;8;6666;1;16;3
ESS10SCe03_1;10;03.янв;02.11.2023;34996;SE;1;1.3909947;0.3734804;0.51950926;0.00072224496;2559;25299;9;9;9;5;5;6666;1;30;13
ESS10SCe03_1;10;03.янв;02.11.2023;35009;SE;1;0.5785348;0.3734804;0.21607141;0.00072224496;2557;24528;6;5;6;4;3;2;2;60;6
ESS10SCe03_1;10;03.янв;02.11.2023;35017;SE;1;1.0475795;0.3734804;0.39125043;0.00072224496;2557;24821;7;3;3;8;4;6666;2;23;7
ESS10SCe03_1;10;03.янв;02.11.2023;35024;SE;1;1.6206791;0.3734804;0.6052919;0.00072224496;2561;26088;8;6;5;7;8;6666;2;16;3
ESS10SCe03_1;10;03.янв;02.11.2023;35076;SE;1;1.4039301;0.3734804;0.5243404;0.00072224496;2558;24911;10;9;9;9;9;2;2;52;6
ESS10SCe03_1;10;03.янв;02.11.2023;35087;SE;1;1.3742969;0.3734804;0.513273;0.00072224496;2561;26035;7;7;8;3;3;6666;1;30;12
ESS10SCe03_1;10;03.янв;02.11.2023;35111;SE;1;0.53329945;0.3734804;0.1991769;0.00072224496;2564;26590;7;8;9;7;7;6666;2;66;6
ESS10SCe03_1;10;03.янв;02.11.2023;35122;SE;1;1.6206791;0.3734804;0.6052919;0.00072224496;2561;26086;0;5;7;0;0;2;2;16;3
ESS10SCe03_1;10;03.янв;02.11.2023;35138;SE;1;0.60330796;0.3734804;0.2253237;0.00072224496;2560;25421;5;7;7;6;6;2;2;68;5
ESS10SCe03_1;10;03.янв;02.11.2023;35148;SE;1;0.82882804;0.3734804;0.30955103;0.00072224496;2561;25665;8;8;8;6;6;3;2;70;12
ESS10SCe03_1;10;03.янв;02.11.2023;35169;SE;1;0.9165707;0.3734804;0.34232122;0.00072224496;2563;26438;5;7;8;2;3;6666;1;53;13
ESS10SCe03_1;10;03.янв;02.11.2023;35182;SE;1;0.8388983;0.3734804;0.31331208;0.00072224496;2559;25309;6;6;6;4;4;6666;2;71;12
